applicant_id,cohort,selected,issue,certainty,observed_values,recommended_treatment
101247,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101250,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101252,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 15.0, ""age_at_survey"": 15.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101253,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 16.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101260,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101263,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101264,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 12.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101270,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 10.0, ""age_at_survey"": 15.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101279,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101280,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 16.0, ""age_at_survey"": 17.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101281,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 17.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101284,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 12.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101286,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 18.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101292,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101293,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 10.0, ""age_at_survey"": 15.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101295,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 15.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101304,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 11.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101305,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 11.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101308,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101309,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101310,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101312,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 16.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101313,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101316,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101325,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 17.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101326,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 15.0, ""age_at_survey"": 20.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101328,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 10.0, ""age_at_survey"": 15.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101333,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101335,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 19.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101338,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101343,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 17.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101351,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101355,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 16.0, ""age_at_survey"": 16.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101360,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 12.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101361,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 10.0, ""age_at_survey"": 15.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101366,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101370,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101372,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101374,A_2020,0,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 15.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101376,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101377,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101383,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 12.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101397,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 19.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101402,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 16.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101410,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 13.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101411,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 12.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101413,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 17.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101420,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101421,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 15.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101425,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 14.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101428,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101429,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 14.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101433,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 15.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101438,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 17.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101445,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 12.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101458,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101460,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101465,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 18.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101470,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 15.0, ""age_at_survey"": 15.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101476,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 15.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101483,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101489,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 11.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101491,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101503,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 15.0, ""age_at_survey"": 14.0, ""age_gap"": -1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101504,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101505,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101507,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 10.0, ""age_at_survey"": 15.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101508,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 13.0, ""age_gap"": -1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101510,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 15.0, ""age_at_survey"": 20.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101517,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101520,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 12.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101527,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101528,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 15.0, ""age_at_survey"": 20.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101531,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101532,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 12.0, ""age_gap"": -1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101534,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 16.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101535,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 13.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101549,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 14.0, ""age_at_survey"": 15.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101551,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 16.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101553,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 14.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101555,B_2018,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 17.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101557,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 11.0, ""age_gap"": 0.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101567,A_2022,1,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101574,B_2018,1,age_gap_outside_2_4,review,"{""age_at_application"": 13.0, ""age_at_survey"": 18.0, ""age_gap"": 5.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101575,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101576,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101580,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 11.0, ""age_at_survey"": 12.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
101582,A_2022,0,age_gap_outside_2_4,review,"{""age_at_application"": 12.0, ""age_at_survey"": 13.0, ""age_gap"": 1.0}",Keep in main sample; show cohort distribution and sensitivity; do not force every age gap to three.
100088,B_2018,1,grade_6_contradiction,contradiction,"{""highest_grade"": 9, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100203,A_2020,1,grade_6_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 5.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100411,B_2018,0,grade_6_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 5.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100466,A_2020,0,grade_6_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100606,B_2018,1,grade_6_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100704,A_2020,1,grade_6_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100709,B_2018,0,grade_6_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100734,A_2022,1,grade_6_contradiction,contradiction,"{""highest_grade"": 6, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 2.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100736,A_2020,1,grade_6_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100769,A_2020,0,grade_6_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100823,B_2018,1,grade_6_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100831,A_2020,1,grade_6_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
101173,B_2018,1,grade_6_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
101591,A_2020,0,grade_6_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100088,B_2018,1,grade_7_contradiction,contradiction,"{""highest_grade"": 9, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100203,A_2020,1,grade_7_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 5.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100411,B_2018,0,grade_7_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 5.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100466,A_2020,0,grade_7_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100606,B_2018,1,grade_7_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100704,A_2020,1,grade_7_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100709,B_2018,0,grade_7_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100736,A_2020,1,grade_7_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100769,A_2020,0,grade_7_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100823,B_2018,1,grade_7_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100831,A_2020,1,grade_7_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
101173,B_2018,1,grade_7_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
101591,A_2020,0,grade_7_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100088,B_2018,1,grade_8_contradiction,contradiction,"{""highest_grade"": 9, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100203,A_2020,1,grade_8_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 5.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100411,B_2018,0,grade_8_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 5.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100466,A_2020,0,grade_8_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100606,B_2018,1,grade_8_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100704,A_2020,1,grade_8_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100709,B_2018,0,grade_8_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100736,A_2020,1,grade_8_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100769,A_2020,0,grade_8_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100823,B_2018,1,grade_8_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 3.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
